host_is_superhost,host_identity_verified,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,number_of_reviews,review_scores_rating,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,cancellation_policy,price
0,0,House,Private room,2,1,1,1,Real Bed,165,87,8,10,9,10,9,strict,48
0,1,Apartment,Entire home/apt,2,1,1,1,Futon,63,96,9,10,10,10,10,moderate,79
1,1,House,Private room,2,1,1,1,Real Bed,170,98,10,10,10,9,10,strict,35
1,1,Apartment,Private room,3,1,1,2,Real Bed,105,93,9,10,10,10,10,strict,40
0,1,Apartment,Private room,2,1,1,1,Real Bed,230,97,10,10,10,10,10,moderate,60
1,1,Apartment,Private room,3,1,1,1,Real Bed,203,90,9,10,10,10,10,strict,62
1,0,Apartment,Private room,1,1.5,1,1,Real Bed,71,94,10,10,10,9,10,strict,20
1,1,Apartment,Entire home/apt,2,1,1,1,Real Bed,126,99,10,10,10,10,10,strict,138
1,1,Apartment,Entire home/apt,2,1,1,1,Real Bed,209,96,9,10,10,10,10,strict,99
0,1,Apartment,Private room,4,2,1,3,Real Bed,125,91,10,10,10,9,9,strict,60
1,1,House,Private room,2,2,1,1,Real Bed,168,97,10,10,10,10,10,strict,36
0,1,Apartment,Private room,2,1,1,1,Real Bed,166,90,9,10,10,10,9,strict,60
0,0,House,Private room,2,2,1,1,Real Bed,430,86,8,9,9,9,9,moderate,25
0,1,Apartment,Private room,2,1,1,1,Real Bed,340,90,9,10,10,10,9,strict,100
0,1,Apartment,Entire home/apt,2,1,1,1,Real Bed,28,94,9,10,10,9,9,moderate,65
0,0,Apartment,Entire home/apt,5,1,2,2,Real Bed,36,94,9,9,10,9,9,strict,150
1,1,Apartment,Private room,2,1,1,3,Real Bed,337,98,10,10,10,10,10,moderate,60
1,0,Apartment,Entire home/apt,4,2,2,2,Real Bed,71,97,10,10,10,10,10,strict,160
1,1,House,Private room,2,1.5,1,2,Real Bed,166,94,10,10,10,9,10,strict,24
1,1,House,Private room,3,1.5,0,3,Real Bed,160,95,9,10,10,9,9,strict,23
0,0,Apartment,Entire home/apt,3,1,1,1,Real Bed,48,96,10,10,10,9,9,moderate,80
0,1,Apartment,Entire home/apt,3,1,1,2,Real Bed,106,95,9,10,10,10,9,strict,99
0,1,Bed and breakfast,Private room,2,1,1,1,Real Bed,21,100,10,10,10,10,10,strict,115
0,1,Apartment,Entire home/apt,7,1,3,5,Real Bed,29,96,10,10,10,9,10,strict,160
0,1,Apartment,Private room,1,1,1,1,Real Bed,105,99,10,10,10,10,10,moderate,30
1,1,House,Private room,4,1.5,1,1,Real Bed,85,99,10,10,10,10,10,moderate,75
1,1,House,Entire home/apt,9,1,3,3,Real Bed,40,94,9,10,10,10,9,strict,275
0,1,Apartment,Entire home/apt,2,1,1,1,Real Bed,56,98,10,10,10,10,9,moderate,135
1,1,Apartment,Private room,1,1,1,1,Real Bed,70,94,9,10,10,10,10,strict,40
0,0,House,Entire home/apt,6,1.5,3,4,Real Bed,28,97,10,10,10,10,9,moderate,53
1,1,House,Private room,2,1,1,1,Real Bed,136,98,10,10,10,10,10,strict,98
1,0,Apartment,Private room,2,0.5,1,1,Real Bed,214,92,10,10,10,9,10,moderate,32
0,1,House,Private room,5,1,3,4,Real Bed,58,87,8,9,9,8,8,flexible,120
0,0,Apartment,Entire home/apt,4,1,2,0,Real Bed,108,91,10,10,10,10,9,flexible,150
0,0,Apartment,Private room,2,1,1,1,Real Bed,14,99,9,10,10,9,10,flexible,28
1,1,House,Private room,3,1,1,3,Real Bed,85,95,10,10,10,9,10,strict,45
0,0,Apartment,Entire home/apt,4,1,2,1,Real Bed,12,96,10,10,10,9,9,strict,99
1,0,Apartment,Entire home/apt,4,1,2,2,Real Bed,34,97,9,10,10,9,9,moderate,150
1,0,House,Private room,2,1.5,1,2,Real Bed,257,96,10,10,10,9,10,strict,26
0,1,House,Private room,3,1.5,1,2,Real Bed,146,96,9,10,10,10,10,moderate,65
0,1,Apartment,Entire home/apt,4,1,2,2,Real Bed,68,93,9,10,10,10,9,strict,99
1,0,House,Private room,2,1,1,1,Real Bed,99,98,10,10,10,10,10,strict,75
0,0,Apartment,Entire home/apt,4,1,2,3,Real Bed,163,96,10,10,10,10,10,strict,110
1,1,Apartment,Private room,2,1,1,1,Real Bed,580,98,10,10,10,10,10,strict,115
1,1,Apartment,Private room,3,1,1,1,Real Bed,74,91,10,10,10,9,9,strict,22
1,1,House,Private room,4,1,1,1,Real Bed,65,99,10,10,10,9,10,strict,55
0,1,Apartment,Entire home/apt,2,1,1,2,Real Bed,251,98,10,10,10,10,10,moderate,95
0,1,Apartment,Entire home/apt,2,1,1,2,Real Bed,109,88,9,10,10,9,9,moderate,67
0,1,Apartment,Entire home/apt,2,1,2,1,Real Bed,10,97,9,10,10,9,10,strict,75
0,1,Apartment,Entire home/apt,4,1,2,2,Real Bed,17,100,10,10,10,10,10,strict,150
0,0,Apartment,Private room,1,1,1,1,Real Bed,105,95,10,10,10,10,9,strict,95
1,1,Apartment,Entire home/apt,2,1,1,1,Real Bed,29,97,10,10,10,9,10,moderate,40
0,1,House,Private room,3,1,2,2,Real Bed,275,98,10,10,10,10,10,flexible,65
0,0,Apartment,Entire home/apt,6,1.5,2,3,Real Bed,120,89,9,9,10,10,9,moderate,147
0,1,House,Private room,1,1.5,1,1,Real Bed,135,93,9,10,10,10,9,moderate,30
0,1,House,Entire home/apt,8,1.5,4,4,Real Bed,108,91,9,9,9,9,9,moderate,119
0,1,Apartment,Entire home/apt,5,1,2,3,Real Bed,10,92,9,10,10,9,9,moderate,150
0,1,House,Entire home/apt,3,1,2,2,Real Bed,21,96,10,10,10,10,10,strict,101
0,1,Apartment,Private room,2,1,1,1,Real Bed,516,87,8,9,9,9,8,strict,53
1,1,House,Entire home/apt,2,1.5,1,1,Real Bed,53,99,10,10,10,10,10,moderate,84
1,0,Apartment,Entire home/apt,4,1,1,2,Real Bed,55,98,10,10,10,10,9,strict,80
1,1,House,Private room,2,1,1,1,Real Bed,149,97,10,10,10,9,10,strict,30
1,0,Apartment,Entire home/apt,3,1,1,1,Real Bed,72,98,10,10,10,10,10,strict,160
1,1,Apartment,Entire home/apt,2,1,1,0,Real Bed,50,97,10,10,10,9,9,strict,110
0,1,Apartment,Private room,2,1,1,1,Real Bed,11,96,10,10,10,9,9,strict,60
0,1,Apartment,Private room,2,1,1,1,Real Bed,11,98,10,10,10,10,9,strict,30
0,0,House,Private room,2,1,1,1,Real Bed,123,95,10,10,10,10,10,moderate,47
0,1,Apartment,Entire home/apt,4,1,2,2,Real Bed,240,97,10,10,10,10,10,moderate,89
1,1,Apartment,Entire home/apt,6,2,2,3,Real Bed,105,95,9,10,10,10,9,moderate,135
0,0,Apartment,Private room,2,1,1,1,Real Bed,88,98,10,10,10,10,10,flexible,30
0,1,Apartment,Entire home/apt,4,1.5,2,2,Real Bed,265,93,9,10,10,10,9,moderate,140
0,1,Apartment,Entire home/apt,6,2,2,2,Real Bed,12,93,9,9,10,9,9,strict,95
0,1,House,Private room,3,2,1,2,Real Bed,60,94,10,10,10,9,9,strict,65
0,1,Apartment,Entire home/apt,4,1.5,1,1,Real Bed,431,93,9,10,9,10,9,moderate,120
0,1,House,Private room,3,3,1,1,Real Bed,83,96,10,9,10,9,10,moderate,60
0,1,House,Private room,2,2,1,1,Real Bed,18,92,9,10,10,10,10,strict,60
1,0,Apartment,Private room,1,1,1,1,Real Bed,71,98,10,10,10,10,10,strict,28
1,1,Apartment,Entire home/apt,4,1,1,2,Real Bed,60,93,9,10,10,9,9,flexible,80
0,1,Apartment,Entire home/apt,5,1,1,1,Real Bed,36,86,9,9,9,9,9,strict,300
0,0,House,Private room,1,1,1,1,Real Bed,17,96,10,10,10,9,10,flexible,35
0,0,Apartment,Entire home/apt,6,2,2,3,Real Bed,14,79,9,8,9,9,8,moderate,205
1,1,House,Private room,2,1,1,0,Real Bed,155,99,10,10,10,10,10,strict,39
0,1,Apartment,Private room,2,1,1,1,Real Bed,125,97,9,9,10,10,9,moderate,38
1,1,House,Entire home/apt,12,1.5,3,7,Real Bed,82,92,10,10,10,9,9,strict,210
0,1,House,Private room,1,1,1,0,Real Bed,49,92,9,10,10,9,9,flexible,30
0,1,House,Private room,1,1,1,1,Real Bed,143,93,10,10,10,9,9,moderate,35
1,1,Apartment,Entire home/apt,3,1,1,2,Real Bed,139,95,10,10,10,10,10,moderate,85
0,0,House,Private room,1,1,1,1,Real Bed,146,95,10,10,10,10,10,strict,25
0,1,House,Private room,1,1,1,0,Real Bed,40,97,9,10,10,9,10,strict,35
0,0,House,Private room,1,1,1,0,Real Bed,17,89,9,9,10,10,9,strict,30
1,0,House,Private room,1,1,1,1,Futon,77,92,8,10,10,9,9,flexible,21
0,0,Apartment,Private room,1,1,1,1,Real Bed,35,97,9,10,10,9,10,moderate,12
0,1,House,Entire home/apt,7,2,4,7,Real Bed,12,95,9,10,10,10,9,strict,140
1,0,Apartment,Private room,3,1,1,1,Pull-out Sofa,479,97,10,10,10,10,10,strict,60
1,0,Apartment,Entire home/apt,4,1,1,2,Real Bed,34,95,9,10,10,10,9,strict,160
0,1,House,Private room,2,1,1,1,Real Bed,32,96,10,10,10,10,9,flexible,75
1,0,Apartment,Private room,1,1,1,1,Real Bed,86,98,10,10,10,10,10,moderate,40
0,0,House,Private room,2,1,1,0,Real Bed,65,96,10,10,10,10,10,strict,72
0,0,Apartment,Private room,1,1,1,1,Real Bed,71,88,8,10,10,9,9,flexible,52
0,1,House,Private room,2,1,1,1,Real Bed,15,97,9,10,10,9,9,moderate,42
0,0,House,Private room,2,1,1,1,Real Bed,18,88,9,10,9,9,9,strict,32
0,0,House,Private room,2,1,1,1,Real Bed,110,97,10,10,10,9,10,strict,80
0,0,House,Private room,1,1,1,1,Real Bed,54,95,9,10,10,10,9,moderate,40
1,1,Apartment,Private room,1,1,1,1,Real Bed,49,97,10,10,10,10,10,moderate,25
0,0,Bed and breakfast,Private room,2,1,1,2,Real Bed,26,96,10,10,10,9,9,moderate,85
0,1,Apartment,Entire home/apt,3,1.5,1,2,Real Bed,61,92,10,10,10,9,9,strict,90
1,1,Apartment,Private room,2,1,1,1,Real Bed,114,95,10,10,10,10,10,moderate,125
1,1,House,Private room,1,1,1,1,Real Bed,193,94,10,10,10,10,10,strict,42
1,1,Apartment,Private room,2,1,1,2,Real Bed,325,97,10,10,10,10,10,flexible,49
1,1,Apartment,Private room,2,1,1,1,Real Bed,277,96,10,10,10,10,10,moderate,29
0,0,House,Private room,2,1.5,1,1,Real Bed,12,100,10,9,10,9,10,flexible,38
1,1,Apartment,Private room,2,1,1,1,Real Bed,287,97,10,10,10,10,10,strict,50
0,0,Apartment,Private room,2,1,2,1,Real Bed,31,93,10,9,10,10,10,moderate,49
1,1,House,Private room,1,1,1,1,Real Bed,150,97,10,10,10,10,10,strict,33
1,0,House,Private room,1,1,1,1,Real Bed,101,99,10,10,10,10,10,moderate,42
0,1,House,Private room,1,1,1,1,Real Bed,53,91,10,10,9,9,9,flexible,29
1,1,House,Private room,4,1,1,2,Futon,252,94,10,10,10,10,10,strict,80
1,1,Apartment,Private room,2,1,1,1,Real Bed,147,98,10,10,10,10,10,moderate,47
0,0,Apartment,Private room,2,2,1,1,Real Bed,144,96,10,10,10,10,10,moderate,70
1,0,House,Private room,2,1,1,1,Real Bed,82,94,9,10,10,9,10,flexible,28
0,1,House,Private room,2,1,1,1,Real Bed,100,97,10,10,10,10,10,strict,60
1,1,Apartment,Private room,2,1,1,1,Real Bed,339,97,10,10,10,10,10,strict,65
0,1,House,Private room,2,1,1,1,Real Bed,20,97,10,10,10,10,9,flexible,48
0,0,Apartment,Private room,1,1,1,1,Real Bed,33,87,8,9,10,10,9,strict,29
0,0,House,Private room,2,1,1,1,Real Bed,17,99,10,10,10,10,10,flexible,45
0,1,Apartment,Private room,2,1,1,1,Real Bed,15,91,9,9,9,10,9,strict,57
0,1,House,Private room,8,1.5,3,4,Real Bed,54,89,8,10,10,10,9,moderate,155
1,0,Apartment,Entire home/apt,4,1,0,2,Real Bed,99,97,10,10,10,9,10,strict,60
0,0,House,Private room,4,1.5,2,4,Real Bed,25,98,10,10,10,9,9,flexible,60
1,1,Apartment,Private room,1,1,1,1,Real Bed,31,93,10,10,10,9,9,strict,42
0,0,House,Private room,1,1.5,1,1,Real Bed,285,93,9,10,10,10,10,strict,31
1,1,Apartment,Private room,1,1,1,1,Real Bed,336,99,10,10,10,10,10,flexible,49
1,0,House,Private room,1,1.5,1,0,Real Bed,71,95,9,10,10,10,10,moderate,40
0,1,Apartment,Entire home/apt,5,1,3,3,Real Bed,35,90,9,10,9,9,9,strict,155
0,1,Other,Private room,2,1,1,1,Real Bed,42,97,10,10,10,10,9,strict,60
0,1,Apartment,Private room,2,1,1,1,Real Bed,130,97,10,10,10,9,10,flexible,64
1,0,Apartment,Private room,2,1,1,1,Pull-out Sofa,139,96,10,10,10,10,10,strict,32
1,1,Apartment,Entire home/apt,7,2,3,4,Real Bed,18,98,9,10,10,10,9,flexible,290
1,0,Apartment,Private room,1,1.5,1,0,Real Bed,73,98,10,10,10,10,10,strict,44
0,1,Apartment,Entire home/apt,5,2,2,2,Real Bed,10,95,9,10,10,10,10,strict,195
0,0,Apartment,Entire home/apt,2,1,1,1,Real Bed,19,93,9,9,8,10,9,flexible,60
0,1,Apartment,Entire home/apt,2,1,1,1,Real Bed,88,93,9,10,10,10,9,strict,90
0,1,Apartment,Private room,1,1,1,1,Real Bed,80,92,10,10,10,9,10,strict,20
0,0,Apartment,Entire home/apt,5,1,1,3,Real Bed,52,91,9,10,9,10,9,flexible,97
1,1,House,Private room,2,1.5,1,2,Real Bed,198,97,10,10,10,10,10,flexible,45
0,0,Apartment,Entire home/apt,6,1,2,3,Real Bed,39,83,8,9,9,9,8,moderate,140
0,1,Apartment,Entire home/apt,2,1,1,1,Real Bed,25,91,10,10,9,9,9,strict,75
0,1,Apartment,Entire home/apt,3,1,1,1,Real Bed,15,94,9,10,10,9,9,moderate,70
1,1,Hotel1,Entire home/apt,2,1,1,1,Real Bed,185,97,10,10,10,10,10,flexible,50
1,1,Apartment,Private room,2,1,1,1,Real Bed,66,95,9,10,10,10,10,strict,40
1,0,House,Private room,2,1,1,2,Real Bed,34,98,10,10,10,9,9,strict,45
0,1,Apartment,Entire home/apt,2,1,1,1,Real Bed,51,97,10,10,10,10,9,moderate,109
0,1,Apartment,Entire home/apt,10,1,3,5,Real Bed,154,91,9,10,10,10,8,strict,350
0,1,Apartment,Entire home/apt,10,1,3,5,Real Bed,94,89,8,10,10,10,8,strict,350
0,1,Apartment,Private room,2,1,1,1,Real Bed,82,94,9,10,10,10,9,flexible,45
0,1,Apartment,Entire home/apt,3,1,2,2,Real Bed,99,98,10,10,10,9,9,strict,105
1,0,House,Private room,1,2,1,1,Futon,130,97,10,10,10,10,10,moderate,25
1,1,Apartment,Entire home/apt,2,1,1,1,Real Bed,208,97,9,10,10,10,10,strict,99
1,1,Apartment,Entire home/apt,3,1,1,2,Real Bed,133,97,9,10,10,10,10,strict,110
1,1,Apartment,Entire home/apt,7,1,3,3,Real Bed,70,90,8,10,10,10,9,strict,200
0,1,Apartment,Entire home/apt,2,1,1,0,Real Bed,22,93,10,10,9,10,9,strict,145
0,0,Apartment,Entire home/apt,6,2,2,2,Real Bed,25,96,9,10,10,10,9,moderate,160
0,0,House,Entire home/apt,8,1.5,2,6,Real Bed,75,82,8,8,9,9,8,strict,200
0,0,House,Private room,2,1,1,1,Real Bed,130,89,9,9,9,10,9,strict,70
1,0,Apartment,Private room,1,1,1,1,Real Bed,60,97,10,10,10,10,10,strict,42
0,1,House,Entire home/apt,4,1,2,3,Futon,29,97,10,10,10,9,10,strict,158
0,1,House,Private room,2,2,1,1,Real Bed,24,97,9,10,10,10,9,strict,30
1,1,Apartment,Private room,2,1,1,1,Real Bed,49,97,10,10,10,10,10,flexible,40
0,1,House,Private room,1,1.5,1,0,Real Bed,19,84,8,9,9,9,8,moderate,32
0,0,Apartment,Entire home/apt,2,1,0,1,Real Bed,22,93,9,10,10,9,9,strict,79
1,1,Apartment,Private room,2,1,1,1,Real Bed,129,98,10,10,10,10,10,moderate,65
0,1,Apartment,Entire home/apt,2,1,1,1,Real Bed,65,95,9,10,10,9,10,moderate,60
0,0,Apartment,Entire home/apt,4,1,2,2,Real Bed,31,98,10,10,10,9,9,strict,180
0,0,House,Private room,2,1,1,1,Real Bed,65,89,9,9,9,8,9,strict,17
0,1,Apartment,Entire home/apt,3,1,1,2,Real Bed,34,98,9,10,10,10,9,strict,110
1,1,Apartment,Entire home/apt,2,1,1,1,Real Bed,311,99,10,10,10,10,10,strict,90
1,1,Apartment,Entire home/apt,4,1,2,3,Real Bed,189,93,9,10,10,10,9,strict,140
0,1,House,Entire home/apt,5,2,2,3,Real Bed,19,94,9,9,9,9,9,strict,100
0,0,Apartment,Entire home/apt,3,1,1,1,Real Bed,121,93,9,10,10,9,9,strict,120
1,1,Apartment,Private room,2,1,1,1,Real Bed,145,99,10,10,10,10,10,strict,50
1,0,Apartment,Private room,2,1,1,1,Real Bed,297,96,10,10,10,10,10,strict,60
0,0,House,Private room,2,1,1,2,Real Bed,80,94,10,9,10,10,10,moderate,21
0,1,Apartment,Entire home/apt,4,1,1,2,Real Bed,114,87,9,9,10,9,9,moderate,103
0,1,House,Private room,1,1,1,0,Real Bed,210,92,9,10,10,10,9,strict,25
0,1,House,Private room,3,1,1,2,Real Bed,197,87,8,10,10,9,9,strict,42
1,0,Apartment,Entire home/apt,2,1,1,0,Real Bed,127,98,10,10,10,10,10,strict,78
0,1,Apartment,Private room,1,1,1,1,Real Bed,17,94,10,10,10,9,10,moderate,30
0,0,Apartment,Entire home/apt,4,1,2,2,Real Bed,50,95,10,9,10,9,9,strict,115
0,1,Apartment,Entire home/apt,4,2,3,3,Real Bed,48,96,10,10,10,10,9,strict,225
0,0,House,Entire home/apt,4,1,2,3,Real Bed,67,94,10,10,10,9,9,strict,62
0,0,Apartment,Entire home/apt,2,1,1,1,Real Bed,12,98,10,10,10,10,9,strict,120
0,0,House,Private room,1,1.5,1,0,Real Bed,50,90,9,10,10,8,9,strict,30
1,1,Apartment,Entire home/apt,4,1,2,2,Real Bed,147,98,10,10,10,10,10,strict,191
1,1,House,Private room,2,1,1,1,Real Bed,175,94,10,10,10,10,10,flexible,48
1,0,House,Private room,2,1,1,1,Real Bed,133,99,10,10,10,10,10,moderate,40
1,1,House,Private room,2,1,1,1,Real Bed,63,100,10,10,10,10,10,moderate,50
1,0,House,Private room,2,1,1,1,Pull-out Sofa,190,95,10,10,10,10,10,strict,35
1,1,Bed and breakfast,Private room,3,0.5,1,2,Real Bed,43,97,10,10,10,10,10,strict,50
0,1,Apartment,Private room,3,2,1,3,Real Bed,46,96,10,10,10,10,9,strict,500
1,0,Apartment,Entire home/apt,2,1,1,2,Real Bed,139,97,10,10,10,10,10,strict,78
1,1,House,Private room,1,1,1,1,Real Bed,324,96,10,10,10,10,10,moderate,55
0,0,Apartment,Private room,1,1.5,1,0,Real Bed,15,95,9,10,10,9,10,strict,38
0,1,Apartment,Entire home/apt,3,1,1,1,Real Bed,42,98,10,10,10,10,10,moderate,55
1,1,Apartment,Private room,2,1,1,1,Real Bed,84,96,10,10,10,10,9,moderate,85
0,1,Apartment,Entire home/apt,4,1,1,1,Real Bed,90,88,9,10,10,10,9,strict,100
0,1,Apartment,Private room,2,1,1,1,Real Bed,76,99,10,10,10,10,10,moderate,90
0,0,House,Private room,5,1,1,4,Pull-out Sofa,16,96,9,10,10,9,9,moderate,30
0,0,Bed and breakfast,Private room,3,1,1,2,Real Bed,38,93,10,10,10,10,9,moderate,85
0,1,Apartment,Private room,1,1.5,1,1,Real Bed,57,97,10,10,10,9,10,strict,28
0,1,Apartment,Entire home/apt,2,1,1,2,Real Bed,17,94,10,10,10,10,9,strict,119
0,0,Apartment,Entire home/apt,4,1,2,0,Real Bed,20,95,10,9,10,9,9,strict,64
0,1,Apartment,Entire home/apt,2,1,1,1,Real Bed,13,100,9,10,10,9,9,moderate,80
0,1,House,Private room,2,1,1,1,Real Bed,22,98,10,10,10,10,9,moderate,55
0,0,House,Entire home/apt,12,2.5,5,7,Real Bed,34,97,9,10,10,9,9,strict,300
0,0,Hotel1,Private room,6,2,3,3,Real Bed,52,88,8,10,10,10,9,strict,143
1,1,Apartment,Entire home/apt,8,3,4,4,Real Bed,68,98,10,10,10,10,10,strict,320
0,0,House,Entire home/apt,5,1,2,5,Real Bed,11,93,10,10,10,9,9,moderate,100
1,1,House,Private room,2,1,1,1,Pull-out Sofa,188,97,10,10,10,10,10,flexible,49
0,0,Apartment,Entire home/apt,4,2.5,2,2,Real Bed,21,86,8,9,9,9,9,strict,80
0,1,House,Private room,1,1.5,1,1,Real Bed,22,98,10,10,10,9,10,flexible,33
0,0,Apartment,Private room,1,1,1,1,Real Bed,10,96,9,10,10,10,10,moderate,26
1,0,Apartment,Entire home/apt,2,1,1,0,Real Bed,52,98,10,10,10,10,10,strict,55
0,0,Apartment,Entire home/apt,4,1.5,2,2,Real Bed,39,91,9,10,10,9,9,moderate,151
0,0,Apartment,Entire home/apt,2,1,1,2,Real Bed,21,94,9,10,10,10,9,moderate,75
0,1,House,Private room,2,1,1,1,Real Bed,43,94,9,10,10,9,10,moderate,38
0,0,Apartment,Entire home/apt,4,1,2,3,Real Bed,34,96,10,10,10,9,9,strict,145
0,0,Apartment,Private room,2,2,2,1,Real Bed,24,98,10,10,10,10,10,strict,32
0,1,Apartment,Entire home/apt,2,1,1,1,Real Bed,63,96,10,10,10,9,10,strict,67
1,0,Apartment,Private room,1,1,1,1,Real Bed,30,99,10,10,10,9,10,moderate,28
0,1,Apartment,Entire home/apt,2,1,1,1,Real Bed,365,90,9,10,10,10,9,strict,60
1,1,House,Entire home/apt,7,1.5,3,4,Real Bed,49,96,10,10,10,10,9,strict,149
0,0,Apartment,Entire home/apt,5,2.5,3,3,Real Bed,14,83,9,9,8,9,9,strict,150
0,1,Apartment,Entire home/apt,2,1,1,1,Real Bed,39,92,9,9,10,9,9,strict,75
0,0,House,Private room,1,1,1,1,Real Bed,30,88,9,9,9,8,9,strict,30
0,1,Apartment,Private room,1,1,1,1,Real Bed,72,97,10,10,10,9,10,strict,28
0,0,Apartment,Entire home/apt,2,1,1,2,Real Bed,51,90,9,9,9,9,9,strict,54
0,0,Apartment,Entire home/apt,2,1.5,1,1,Real Bed,53,98,10,10,10,10,10,strict,125
0,1,Apartment,Entire home/apt,2,2,1,1,Real Bed,88,94,10,10,10,10,9,flexible,130
0,1,Apartment,Entire home/apt,7,1.5,5,5,Pull-out Sofa,88,99,10,10,10,10,10,strict,125
0,1,Apartment,Entire home/apt,5,1,3,3,Real Bed,26,93,9,10,10,10,9,strict,200
1,1,Apartment,Private room,2,1,1,1,Real Bed,20,95,9,10,9,9,9,strict,50
1,1,Apartment,Private room,1,1,1,1,Real Bed,33,95,9,10,10,9,9,moderate,32
1,0,House,Private room,2,1.5,1,2,Real Bed,17,94,10,10,10,9,9,strict,50
1,0,House,Private room,4,1.5,1,0,Real Bed,10,94,10,10,10,10,10,strict,55
1,0,House,Private room,1,1.5,1,1,Real Bed,12,87,9,10,9,9,8,strict,55
1,0,Hotel1,Private room,2,1.5,1,1,Real Bed,10,98,10,10,10,10,10,strict,52
1,0,Apartment,Entire home/apt,5,2,2,3,Real Bed,154,96,9,10,10,10,9,moderate,75
0,1,House,Entire home/apt,4,1.5,2,2,Real Bed,43,95,10,10,10,9,9,strict,125
0,0,House,Private room,1,1,1,1,Real Bed,14,97,9,9,9,9,10,strict,30
0,1,House,Private room,2,1,1,1,Real Bed,76,98,10,10,10,9,10,moderate,70
0,1,House,Private room,2,1.5,1,1,Real Bed,44,99,10,10,10,10,10,moderate,44
0,1,Apartment,Entire home/apt,5,1,2,4,Real Bed,33,83,9,8,9,9,8,moderate,300
1,0,Apartment,Private room,2,1,1,1,Real Bed,53,89,9,10,10,10,9,moderate,43
0,1,Bed and breakfast,Private room,1,1.5,1,1,Real Bed,96,96,10,10,10,9,10,flexible,30
0,0,Apartment,Private room,1,1,1,1,Real Bed,200,99,10,10,8,10,10,strict,28
1,1,Apartment,Private room,1,1,1,0,Real Bed,196,98,10,10,10,10,10,strict,58
0,1,Apartment,Entire home/apt,3,1,2,2,Real Bed,57,94,9,9,9,10,9,strict,120
0,1,Apartment,Entire home/apt,5,1,2,3,Real Bed,70,92,9,10,10,9,9,strict,127
0,0,Apartment,Private room,2,1,1,1,Real Bed,16,98,10,10,10,8,10,flexible,30
0,0,House,Private room,2,1,1,2,Real Bed,28,99,10,10,10,10,10,strict,55
0,1,Apartment,Private room,1,1,1,1,Real Bed,30,91,10,9,9,10,9,strict,40
0,1,Apartment,Entire home/apt,3,1,1,2,Real Bed,18,96,9,10,10,10,9,strict,149
0,1,House,Private room,2,1,1,1,Real Bed,110,91,9,9,9,8,9,moderate,25
0,1,House,Private room,2,1,1,0,Real Bed,240,92,9,10,10,10,9,moderate,30
1,1,Apartment,Private room,2,1.5,1,1,Real Bed,360,96,10,10,10,10,10,flexible,56
0,0,Apartment,Entire home/apt,5,2,2,3,Real Bed,12,96,9,9,9,9,9,strict,90
0,1,Apartment,Private room,2,1.5,1,0,Real Bed,11,95,10,10,10,10,9,strict,55
0,0,House,Shared room,6,1.5,1,0,Real Bed,47,90,9,10,10,9,9,strict,20
0,0,Apartment,Private room,2,1,1,1,Real Bed,119,90,9,9,10,8,9,strict,50
0,1,Apartment,Entire home/apt,2,1.5,1,0,Real Bed,112,91,9,9,10,10,9,strict,100
1,1,House,Private room,2,1,1,1,Real Bed,30,98,10,10,10,9,10,strict,39
0,1,House,Private room,4,1,1,1,Real Bed,14,100,10,10,10,8,9,flexible,70
1,1,House,Private room,2,1.5,1,2,Real Bed,35,98,10,10,10,9,10,moderate,47
0,0,Apartment,Private room,3,1,1,2,Real Bed,113,85,9,9,9,8,8,flexible,39
0,0,Apartment,Entire home/apt,7,1,2,3,Real Bed,96,91,9,10,10,9,9,strict,199
0,0,House,Private room,2,1.5,1,1,Real Bed,10,92,10,10,10,8,9,strict,33
0,0,Apartment,Entire home/apt,2,2,2,1,Real Bed,38,93,9,10,10,10,9,strict,85
1,1,Apartment,Private room,1,1,1,1,Real Bed,256,98,10,10,10,10,10,strict,39
1,1,Apartment,Entire home/apt,7,1,2,4,Real Bed,64,92,9,10,10,9,9,moderate,146
0,1,Apartment,Entire home/apt,2,1,1,0,Real Bed,27,97,10,10,10,10,10,strict,81
1,1,Apartment,Entire home/apt,4,1,1,1,Real Bed,229,94,10,10,10,10,9,moderate,109
1,1,Apartment,Entire home/apt,6,2,3,3,Real Bed,112,96,10,10,10,10,10,strict,179
1,0,House,Shared room,6,1,1,6,Real Bed,22,90,9,9,9,9,10,strict,22
0,1,Apartment,Private room,2,1,1,1,Real Bed,12,100,10,10,10,10,10,strict,45
1,1,House,Private room,2,1,1,1,Real Bed,107,97,10,10,10,10,10,strict,44
0,0,House,Private room,2,1.5,1,1,Real Bed,10,100,10,10,10,10,10,strict,34
1,1,Apartment,Entire home/apt,2,1,1,1,Real Bed,97,99,10,10,10,10,10,strict,140
1,1,House,Entire home/apt,4,2,2,2,Real Bed,60,97,10,10,10,9,9,moderate,175
0,0,Apartment,Entire home/apt,3,1,2,0,Real Bed,82,95,10,10,10,9,9,strict,100
0,1,House,Private room,4,3,1,4,Real Bed,110,88,9,9,9,9,9,strict,32
1,1,House,Private room,2,1,1,2,Real Bed,106,94,10,10,10,10,10,moderate,36
1,0,Apartment,Entire home/apt,5,1,2,3,Real Bed,43,92,10,10,10,8,9,strict,140
